time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_fraction,train/explained_variance,train/n_updates,train/value_loss,train/policy_gradient_loss,train/loss,train/learning_rate,train/clip_range,train/entropy_loss,train/approx_kl,rollout/ep_len_mean,rollout/ep_rew_mean
56,10879,302,618496,0.0,5.960464477539063e-08,3010,0.9063140178099275,-7.452465069945901e-07,0.5105404853820801,1e-06,0.2,-1.609437058866024,0.0,16327.405405405405,575.4324324324324
56,10914,303,620544,0.0,1.7881393432617188e-07,3020,0.8437974836677313,-6.888782081659883e-07,0.42218297719955444,1e-06,0.2,-1.6094370558857918,0.0,16323.5,573.2105263157895
56,10949,304,622592,0.0,5.960464477539063e-08,3030,132.4823404073715,-8.007773431017994e-08,71.77867126464844,1e-06,0.2,-1.609437057748437,0.0,16323.5,573.2105263157895
56,10984,305,624640,0.0,0.0,3040,7.2227387933060525,-9.384735676576383e-07,0.4255214333534241,1e-06,0.2,-1.609437057003379,0.0,16323.5,573.2105263157895
56,11019,306,626688,0.0,5.960464477539063e-08,3050,0.7734136102721095,-5.370961298467592e-06,0.43434441089630127,1e-06,0.2,-1.6094370484352112,0.0,16323.5,573.2105263157895
56,11054,307,628736,0.0,1.7881393432617188e-07,3060,0.772117942199111,-4.66340861748904e-07,0.4361417889595032,1e-06,0.2,-1.6094370491802692,0.0,16323.5,573.2105263157895
56,11090,308,630784,0.0,0.0,3070,134.8420946776867,-4.400499165058136e-08,92.30157470703125,1e-06,0.2,-1.6094370484352112,0.0,16323.5,573.2105263157895
56,11126,309,632832,0.0,0.0,3080,19.858184024505317,-7.980430382303893e-07,0.42758890986442566,1e-06,0.2,-1.6094370502978563,0.0,16323.5,573.2105263157895
56,11162,310,634880,0.0,-1.1920928955078125e-07,3090,0.9021980939432979,-8.92371463123709e-07,0.3771844506263733,1e-06,0.2,-1.60943703353405,0.0,16323.5,573.2105263157895
56,11197,311,636928,0.0,1.1920928955078125e-07,3100,0.8260633241385221,-2.3831962607800962e-07,0.420600563287735,1e-06,0.2,-1.6094370566308498,0.0,16323.5,573.2105263157895
56,11231,312,638976,0.0,0.0,3110,167.2050263941288,-1.854277797974646e-07,90.29801940917969,1e-06,0.2,-1.609437071159482,0.0,16323.5,573.2105263157895
56,11266,313,641024,0.0,0.0,3120,0.7776273788884283,-3.346794983372092e-07,0.37087199091911316,1e-06,0.2,-1.6094370555132627,0.0,16323.5,573.2105263157895
56,11301,314,643072,0.0,0.0,3130,0.7729280045256018,-4.710869689006358e-07,0.41850191354751587,1e-06,0.2,-1.6094370257109403,0.0,16323.5,573.2105263157895
56,11336,315,645120,0.0,-1.1920928955078125e-07,3140,0.771303528174758,-7.442169589921832e-07,0.3767492473125458,1e-06,0.2,-1.6094370402395726,0.0,16521.923076923078,572.1025641025641
56,11371,316,647168,0.0,0.0,3150,170.04731141328813,-2.293265424668789e-07,63.541259765625,1e-06,0.2,-1.6094370424747466,0.0,16521.923076923078,572.1025641025641
56,11409,317,649216,0.0,-1.1920928955078125e-07,3160,0.7722768617793918,-9.186769602820278e-08,0.42777323722839355,1e-06,0.2,-1.6094370286911726,0.0,16521.923076923078,572.1025641025641
56,11445,318,651264,0.0,0.0,3170,0.777335424721241,-5.399349902290851e-07,0.40369972586631775,1e-06,0.2,-1.6094370126724242,0.0,16521.923076923078,572.1025641025641
56,11482,319,653312,0.0,0.0,3180,0.7726612694561481,-4.994974005967378e-07,0.43307510018348694,1e-06,0.2,-1.6094370156526565,0.0,16521.923076923078,572.1025641025641
56,11517,320,655360,0.0,-1.1920928955078125e-07,3190,185.86152065992354,-7.272494258359074e-07,107.0882568359375,1e-06,0.2,-1.609437034279108,0.0,16521.923076923078,572.1025641025641
56,11553,321,657408,0.0,0.0,3200,0.9103229571133852,-8.373797754757107e-07,0.4806933104991913,1e-06,0.2,-1.6094370502978563,0.0,16521.923076923078,572.1025641025641
56,11588,322,659456,0.0,1.1920928955078125e-07,3210,0.9053652802482247,-3.372173523530364e-06,0.3466538190841675,1e-06,0.2,-1.6094370111823082,0.0,16521.923076923078,572.1025641025641
56,11623,323,661504,0.0,0.0,3220,0.7951828926801682,-1.571010216139257e-07,0.37925705313682556,1e-06,0.2,-1.609437007457018,0.0,16513.3,573.6
56,11659,324,663552,0.0,0.0,3230,262.9277667284012,-1.2712553143501282e-08,123.86431121826172,1e-06,0.2,-1.6094370167702436,0.0,16513.3,573.6
56,11695,325,665600,0.0,1.7881393432617188e-07,3240,0.7729403227567673,-1.3675256923306733e-06,0.41301968693733215,1e-06,0.2,-1.6094370000064373,0.0,16513.3,573.6
56,11730,326,667648,0.0,-1.1920928955078125e-07,3250,0.7714888464659453,-1.6040794434957206e-07,0.3650018572807312,1e-06,0.2,-1.609436983242631,0.0,16513.3,573.6
56,11766,327,669696,0.0,0.0,3260,0.774341000802815,-2.435990609228611e-07,0.40212517976760864,1e-06,0.2,-1.6094369661062955,0.0,16313.341463414634,574.1463414634146
56,11801,328,671744,0.0,-1.1920928955078125e-07,3270,314.6705792427063,-6.810296326875687e-08,179.87586975097656,1e-06,0.2,-1.6094369493424892,0.0,16313.341463414634,574.1463414634146
56,11836,329,673792,0.0,0.0,3280,30.43565802779049,-3.8052450690884145e-06,0.43295127153396606,1e-06,0.2,-1.6094369068741798,0.0,16313.341463414634,574.1463414634146
56,11872,330,675840,0.0,0.0,3290,0.770474094338715,-3.259126970078796e-07,0.3913404047489166,1e-06,0.2,-1.609436834976077,0.0,16313.341463414634,574.1463414634146
56,11907,331,677888,0.0,0.0,3300,0.7733983965590596,-2.807948476402089e-07,0.39675775170326233,1e-06,0.2,-1.6094368409365416,0.0,16122.809523809523,577.9047619047619
56,11943,332,679936,0.0,-1.1920928955078125e-07,3310,285.8658878326416,-6.839691195636987e-08,125.66017150878906,1e-06,0.2,-1.609436846897006,0.0,16122.809523809523,577.9047619047619
56,11978,333,681984,0.0,5.960464477539063e-08,3320,0.775718516856432,-5.119116394780577e-07,0.42537590861320496,1e-06,0.2,-1.6094368625432254,0.0,16122.809523809523,577.9047619047619
56,12014,334,684032,0.0,-2.384185791015625e-07,3330,0.7718851529061794,-7.222479325719178e-08,0.4489232301712036,1e-06,0.2,-1.6094368934631347,0.0,16122.809523809523,577.9047619047619
56,12050,335,686080,0.0,0.0,3340,0.7775156052783132,-6.919435691088438e-07,0.36628013849258423,1e-06,0.2,-1.6094368945807218,0.0,16122.809523809523,577.9047619047619
56,12086,336,688128,0.0,-2.384185791015625e-07,3350,132.80720807015896,-6.592323188669979e-07,59.32159423828125,1e-06,0.2,-1.609436884149909,0.0,16122.809523809523,577.9047619047619
56,12121,337,690176,0.0,0.0,3360,0.9075781904160977,-9.002425940707326e-07,0.4153832197189331,1e-06,0.2,-1.6094368681311608,0.0,16122.809523809523,577.9047619047619
56,12156,338,692224,0.0,5.960464477539063e-08,3370,0.9067897638306022,-3.7773934309370815e-07,0.4836035966873169,1e-06,0.2,-1.6094368550926448,0.0,16122.809523809523,577.9047619047619
56,12191,339,694272,0.0,0.0,3380,0.7935312572866678,-8.571645594201982e-07,0.40092405676841736,1e-06,0.2,-1.609436848014593,0.0,16124.046511627907,574.1860465116279
56,12226,340,696320,0.0,-1.1920928955078125e-07,3390,145.12783589959145,-4.970890586264431e-07,62.29629898071289,1e-06,0.2,-1.6094368498772382,0.0,16124.046511627907,574.1860465116279
56,12262,341,698368,0.0,0.0,3400,0.7730723269283771,-2.2465159418061375e-06,0.40419331192970276,1e-06,0.2,-1.6094368614256382,0.0,16124.046511627907,574.1860465116279
56,12298,342,700416,0.0,0.0,3410,0.7710076320916415,-1.075953696272336e-06,0.40764614939689636,1e-06,0.2,-1.609436848759651,0.0,16124.046511627907,574.1860465116279
56,12333,343,702464,0.0,0.0,3420,0.775755587592721,-5.599766154773534e-07,0.41808733344078064,1e-06,0.2,-1.6094368331134319,0.0,16124.046511627907,574.1860465116279
56,12368,344,704512,0.0,-1.1920928955078125e-07,3430,191.1942833915353,-1.679611159488559e-07,101.77702331542969,1e-06,0.2,-1.609436808899045,0.0,16124.046511627907,574.1860465116279
56,12404,345,706560,0.0,0.0,3440,0.9061689741909504,-3.493460826575756e-06,0.5698346495628357,1e-06,0.2,-1.6094368111342192,0.0,16124.046511627907,574.1860465116279
56,12439,346,708608,0.0,-1.1920928955078125e-07,3450,0.9072736578062177,-7.30754982214421e-07,0.4049336910247803,1e-06,0.2,-1.6094367600977422,0.0,16124.046511627907,574.1860465116279
56,12475,347,710656,0.0,-1.1920928955078125e-07,3460,0.7810086224228143,-1.9725557649508118e-07,0.3889911472797394,1e-06,0.2,-1.609436710178852,0.0,16125.65909090909,572.5454545454545
56,12510,348,712704,0.0,5.960464477539063e-08,3470,208.76488778591155,-3.760360414162278e-07,130.8063201904297,1e-06,0.2,-1.6094366379082203,0.0,16125.65909090909,572.5454545454545
56,12546,349,714752,0.0,-1.1920928955078125e-07,3480,0.7705452483147383,-9.699688234832138e-07,0.3879029154777527,1e-06,0.2,-1.6094366658478976,0.0,16125.65909090909,572.5454545454545
56,12582,350,716800,0.0,0.0,3490,0.7748951934278011,-4.867892130278051e-07,0.3954867422580719,1e-06,0.2,-1.609436609968543,0.0,16125.65909090909,572.5454545454545
56,12617,351,718848,0.0,0.0,3500,0.771088401786983,-6.570699042640626e-07,0.41249850392341614,1e-06,0.2,-1.609436548128724,0.0,16125.65909090909,572.5454545454545
56,12652,352,720896,0.0,0.0,3510,144.27256495952605,-5.081092240288854e-07,77.00929260253906,1e-06,0.2,-1.6094365745782853,0.0,16125.65909090909,572.5454545454545
56,12688,353,722944,0.0,0.0,3520,0.9103879209607839,-2.1596933947876095e-07,0.6053342819213867,1e-06,0.2,-1.6094365552067758,0.0,16125.65909090909,572.5454545454545
56,12723,354,724992,0.0,1.1920928955078125e-07,3530,0.8924897652119398,-1.7703299818094819e-06,0.4026205837726593,1e-06,0.2,-1.6094365052878856,0.0,16125.65909090909,572.5454545454545
56,12757,355,727040,0.0,5.960464477539063e-08,3540,0.7779128395020962,-3.995024599134922e-07,0.37592676281929016,1e-06,0.2,-1.6094365324825048,0.0,16126.977777777778,570.5777777777778
56,12793,356,729088,0.0,5.960464477539063e-08,3550,261.82897555828094,-1.1307420209050178e-07,134.37716674804688,1e-06,0.2,-1.6094365555793047,0.0,16126.977777777778,570.5777777777778
56,12828,357,731136,0.0,0.0,3560,0.7711917128413915,-2.4954330001492054e-06,0.37593597173690796,1e-06,0.2,-1.6094364270567894,0.0,16126.977777777778,570.5777777777778
56,12865,358,733184,0.0,0.0,3570,22.29216468669474,-2.9189177439548077e-07,6.025820255279541,1e-06,0.2,-1.6094363022595644,0.0,16126.977777777778,570.5777777777778
56,12902,359,735232,0.0,1.7881393432617188e-07,3580,0.7731348542496562,-2.2279200493358076e-06,0.39376571774482727,1e-06,0.2,-1.6094362318515778,0.0,16126.977777777778,570.5777777777778
56,12938,360,737280,0.0,-1.1920928955078125e-07,3590,141.5641731262207,-3.3579999580979347e-07,74.42369842529297,1e-06,0.2,-1.6094361886382103,0.0,16126.977777777778,570.5777777777778
56,12974,361,739328,0.0,1.1920928955078125e-07,3600,0.9127445416525006,-7.242131687235088e-07,0.43447524309158325,1e-06,0.2,-1.6094361893832683,0.0,16126.977777777778,570.5777777777778
56,13009,362,741376,0.0,5.960464477539063e-08,3610,0.8811800060793757,-1.0095987818203867e-06,0.42864710092544556,1e-06,0.2,-1.609436182677746,0.0,16126.977777777778,570.5777777777778
56,13044,363,743424,0.0,-1.1920928955078125e-07,3620,0.7696673829108477,-1.6719724953873083e-06,0.3842024505138397,1e-06,0.2,-1.609436182677746,0.0,16127.826086956522,573.695652173913
56,13079,364,745472,0.0,0.0,3630,153.4305572986603,-9.012437658384443e-08,96.51666259765625,1e-06,0.2,-1.6094361934810877,0.0,16127.826086956522,573.695652173913
56,13115,365,747520,0.0,-1.1920928955078125e-07,3640,0.7705326175317169,-1.0292402293998749e-06,0.37676379084587097,1e-06,0.2,-1.6094362050294877,0.0,16127.826086956522,573.695652173913
56,13150,366,749568,0.0,0.0,3650,0.7758767744526267,-1.5424375305883586e-06,0.43558406829833984,1e-06,0.2,-1.6094362042844295,0.0,16127.826086956522,573.695652173913
57,13186,367,751616,0.0,0.0,3660,0.7708482347428799,-1.706482726149261e-06,0.38851892948150635,1e-06,0.2,-1.609436171874404,0.0,16127.826086956522,573.695652173913
57,13221,368,753664,0.0,5.960464477539063e-08,3670,213.2082890033722,-6.07827678322792e-07,83.19353485107422,1e-06,0.2,-1.6094361517578364,0.0,16127.826086956522,573.695652173913
57,13256,369,755712,0.0,0.0,3680,0.9034523908048868,-1.0665717127267271e-06,0.47521480917930603,1e-06,0.2,-1.609436135366559,0.0,16127.826086956522,573.695652173913
57,13292,370,757760,0.0,0.0,3690,0.8762510763481259,-2.6740250177681447e-06,0.42888978123664856,1e-06,0.2,-1.6094361428171395,0.0,16112.659574468085,574.8936170212766
57,13327,371,759808,0.0,0.0,3700,206.64127178192138,-4.2878673411905764e-08,94.014892578125,1e-06,0.2,-1.6094361428171395,0.0,16112.659574468085,574.8936170212766
57,13363,372,761856,0.0,-1.1920928955078125e-07,3710,0.7700957480818034,-1.2120908650103956e-06,0.3339146375656128,1e-06,0.2,-1.6094361633062362,0.0,16112.659574468085,574.8936170212766
57,13398,373,763904,0.0,-1.1920928955078125e-07,3720,0.7751462236046791,-1.4087854651734233e-07,0.3830696940422058,1e-06,0.2,-1.609436184540391,0.0,16112.659574468085,574.8936170212766
57,13433,374,765952,0.0,1.7881393432617188e-07,3730,0.7704776359722019,-3.3904369047377257e-06,0.3809412717819214,1e-06,0.2,-1.6094361573457718,0.0,16112.659574468085,574.8936170212766
57,13469,375,768000,0.0,2.980232238769531e-07,3740,178.0168850839138,-2.682761987671256e-07,69.28816986083984,1e-06,0.2,-1.6094361323863269,0.0,16112.659574468085,574.8936170212766
57,13505,376,770048,0.0,5.960464477539063e-08,3750,0.9054978182539344,-3.2400712370872495e-07,0.3139883279800415,1e-06,0.2,-1.6094361301511526,0.0,16112.659574468085,574.8936170212766
57,13540,377,772096,0.0,0.0,3760,24.993947806023062,-1.3752396625932306e-06,7.327916145324707,1e-06,0.2,-1.6094361152499914,0.0,16112.659574468085,574.8936170212766
57,13576,378,774144,0.0,0.0,3770,0.8133670754730702,-3.919689333997667e-07,0.47690585255622864,1e-06,0.2,-1.6094361182302237,0.0,16114.375,576.0
57,13611,379,776192,0.0,0.0,3780,379.06472811698916,-1.0938674677163363e-07,193.26536560058594,1e-06,0.2,-1.609436095133424,0.0,16114.375,576.0
57,13646,380,778240,0.0,0.0,3790,64.91771889552474,-4.182205884717405e-07,55.128318786621094,1e-06,0.2,-1.6094361137598754,0.0,16114.375,576.0
57,13682,381,780288,0.0,1.7881393432617188e-07,3800,0.7698751479387284,-7.703485607635229e-07,0.33484429121017456,1e-06,0.2,-1.6094360809773207,0.0,16114.375,576.0
57,13717,382,782336,0.0,0.0,3810,0.7749293731525541,-4.764362529385835e-07,0.35982799530029297,1e-06,0.2,-1.609436060115695,0.0,15959.326530612245,584.3265306122449
57,13752,383,784384,0.0,1.1920928955078125e-07,3820,135.02046339511872,-1.8564751371741295e-07,44.4111213684082,1e-06,0.2,-1.609436059370637,0.0,15959.326530612245,584.3265306122449
57,13787,384,786432,0.0,0.0,3830,0.7688470479100943,-4.616100341081619e-07,0.45262959599494934,1e-06,0.2,-1.6094360563904047,0.0,15959.326530612245,584.3265306122449
57,13823,385,788480,0.0,0.0,3840,0.7722952190786601,-9.284514817409217e-07,0.44976386427879333,1e-06,0.2,-1.6094360675662756,0.0,15959.326530612245,584.3265306122449
57,13859,386,790528,0.0,1.7881393432617188e-07,3850,0.7695950696244835,-1.1605647159740328e-06,0.407874196767807,1e-06,0.2,-1.6094361156225205,0.0,15959.326530612245,584.3265306122449
57,13894,387,792576,0.0,0.0,3860,183.0306751359254,-3.493914846330881e-08,84.57880401611328,1e-06,0.2,-1.6094361327588558,0.0,15959.326530612245,584.3265306122449
57,13930,388,794624,0.0,0.0,3870,0.8999608734622597,-2.4418040993623437e-07,0.3713253140449524,1e-06,0.2,-1.6094361450523138,0.0,15959.326530612245,584.3265306122449
57,13965,389,796672,0.0,5.960464477539063e-08,3880,0.8993267979472875,-1.2534437701106072e-07,0.5186867117881775,1e-06,0.2,-1.6094361551105976,0.0,15959.326530612245,584.3265306122449
57,14001,390,798720,0.0,0.0,3890,0.8195974856615067,-2.0985316950827837e-07,0.4059790372848511,1e-06,0.2,-1.609436147660017,0.0,15959.326530612245,584.3265306122449
57,14036,391,800768,0.0,-1.1920928955078125e-07,3900,92.70129046738148,-9.814553777687252e-07,35.24114990234375,1e-06,0.2,-1.609436145424843,0.0,15959.326530612245,584.3265306122449
57,14072,392,802816,0.0,0.0,3910,29.622616043686868,-2.270100230816752e-06,18.15873908996582,1e-06,0.2,-1.6094361439347267,0.0,15959.326530612245,584.3265306122449
57,14108,393,804864,0.0,-1.1920928955078125e-07,3920,22.36191815622151,-1.1079871910624206e-06,4.824235916137695,1e-06,0.2,-1.6094361517578364,0.0,15959.326530612245,584.3265306122449
57,14143,394,806912,0.0,0.0,3930,0.7690501693636179,-1.9217361113987865e-06,0.39870449900627136,1e-06,0.2,-1.6094361759722233,0.0,16121.38,583.24
57,14178,395,808960,0.0,0.0,3940,186.61612471938133,2.768792910501361e-08,103.11016845703125,1e-06,0.2,-1.6094361905008554,0.0,16121.38,583.24
57,14214,396,811008,0.0,0.0,3950,0.7698134496808052,-1.2853124644607306e-06,0.3730901777744293,1e-06,0.2,-1.6094361707568168,0.0,16121.38,583.24
57,14249,397,813056,0.0,1.7881393432617188e-07,3960,0.7754118770360947,-8.741459168959409e-07,0.3598644733428955,1e-06,0.2,-1.6094361387193203,0.0,16121.38,583.24
57,14285,398,815104,0.0,0.0,3970,0.7700684810057282,-2.4208711693063376e-07,0.4254901111125946,1e-06,0.2,-1.609436137229204,0.0,16121.38,583.24
57,14320,399,817152,0.0,0.0,3980,153.49758911430837,-6.17335899733007e-08,81.28945922851562,1e-06,0.2,-1.6094361610710621,0.0,16121.38,583.24
57,14356,400,819200,0.0,0.0,3990,0.9090778740122915,-1.1547861504368484e-06,0.5349211692810059,1e-06,0.2,-1.6094361361116172,0.0,16121.38,583.24
57,14391,401,821248,0.0,0.0,4000,0.9024441936984658,-1.287367194890976e-06,0.4868805706501007,1e-06,0.2,-1.6094361249357463,0.0,16121.38,583.24
57,14426,402,823296,0.0,5.960464477539063e-08,4010,0.7783370016142726,-4.3690401071216914e-06,0.35831978917121887,1e-06,0.2,-1.6094361551105976,0.0,16121.38,583.24
57,14461,403,825344,0.0,0.0,4020,123.33403768539429,-2.3285974748432636e-07,60.95234298706055,1e-06,0.2,-1.6094361566007138,0.0,16181.0,586.0392156862745
57,14496,404,827392,0.0,0.0,4030,58.51470370963216,-1.3120225048623979e-07,54.206634521484375,1e-06,0.2,-1.6094361659139396,0.0,16181.0,586.0392156862745
57,14531,405,829440,0.0,1.1920928955078125e-07,4040,73.02462324649096,-1.5432742657139896e-07,28.938907623291016,1e-06,0.2,-1.609436174482107,0.0,16181.0,586.0392156862745
57,14567,406,831488,0.0,5.960464477539063e-08,4050,0.7698661869391799,-2.0026345737278461e-07,0.3945576846599579,1e-06,0.2,-1.6094361644238233,0.0,16181.0,586.0392156862745
57,14602,407,833536,0.0,0.0,4060,0.768223506771028,-8.167255145963281e-07,0.4277207851409912,1e-06,0.2,-1.6094361580908298,0.0,16181.0,586.0392156862745
57,14638,408,835584,0.0,1.7881393432617188e-07,4070,106.6736465146765,-4.974572220817208e-07,27.634384155273438,1e-06,0.2,-1.6094361554831267,0.0,16181.0,586.0392156862745
57,14673,409,837632,0.0,1.1920928955078125e-07,4080,41.94828505702317,-2.810254954965785e-06,9.106525421142578,1e-06,0.2,-1.6094361245632172,0.0,16181.0,586.0392156862745
57,14709,410,839680,0.0,-1.1920928955078125e-07,4090,0.915583081357181,-1.774460542947054e-06,0.5097766518592834,1e-06,0.2,-1.609436073154211,0.0,16181.0,586.0392156862745
57,14746,411,841728,0.0,1.1920928955078125e-07,4100,0.8284130245447159,-7.162147085182369e-07,0.36353427171707153,1e-06,0.2,-1.6094360630959272,0.0,16181.0,586.0392156862745
57,14781,412,843776,0.0,0.0,4110,160.92233644723893,-5.614405381493271e-07,66.0385513305664,1e-06,0.2,-1.6094360556453466,0.0,16181.0,586.0392156862745
57,14816,413,845824,0.0,0.0,4120,0.7731794349849224,-7.664268196094781e-07,0.31268903613090515,1e-06,0.2,-1.609436060860753,0.0,16181.0,586.0392156862745
57,14851,414,847872,0.0,0.0,4130,0.7693517560139298,-6.470290827564895e-07,0.3828873336315155,1e-06,0.2,-1.609436095133424,0.0,16181.0,586.0392156862745
57,14886,415,849920,0.0,0.0,4140,0.7749743096530437,-6.170463166199624e-07,0.34999221563339233,1e-06,0.2,-1.6094361115247011,0.0,16332.557692307691,582.5
57,14921,416,851968,0.0,0.0,4150,194.7187423437834,-5.431182216852904e-07,87.68324279785156,1e-06,0.2,-1.609436099976301,0.0,16332.557692307691,582.5
57,14956,417,854016,0.0,0.0,4160,0.7685419075191021,-1.2419754057191311e-06,0.39810431003570557,1e-06,0.2,-1.6094361077994108,0.0,16332.557692307691,582.5
57,14991,418,856064,0.0,0.0,4170,0.7728873427957297,-9.781928383745252e-07,0.3960339426994324,1e-06,0.2,-1.60943610817194,0.0,16332.557692307691,582.5
57,15029,419,858112,0.0,5.960464477539063e-08,4180,0.7690849229693413,-1.094070466933772e-06,0.36588042974472046,1e-06,0.2,-1.609436097368598,0.0,16332.557692307691,582.5
57,15064,420,860160,0.0,0.0,4190,136.1945248246193,-2.560467692092061e-07,129.61790466308594,1e-06,0.2,-1.6094360899180173,0.0,16332.557692307691,582.5
57,15101,421,862208,0.0,0.0,4200,0.9052269071340561,-6.09940616413951e-07,0.4207460582256317,1e-06,0.2,-1.60943609662354,0.0,16332.557692307691,582.5
57,15136,422,864256,0.0,5.960464477539063e-08,4210,29.91279197651893,-2.8917896997882052e-06,2.529343366622925,1e-06,0.2,-1.6094361063092948,0.0,16332.557692307691,582.5
57,15172,423,866304,0.0,5.960464477539063e-08,4220,0.7988024260848761,-5.562556907534599e-07,0.37685850262641907,1e-06,0.2,-1.6094361145049334,0.0,16332.557692307691,582.5
57,15206,424,868352,0.0,0.0,4230,210.04580052942038,-3.894034307450056e-07,56.785430908203125,1e-06,0.2,-1.60943613499403,0.0,16332.557692307691,582.5
57,15241,425,870400,0.0,1.7881393432617188e-07,4240,0.7677592916414142,-1.5940735465846955e-06,0.38104987144470215,1e-06,0.2,-1.609436110034585,0.0,16332.557692307691,582.5
57,15278,426,872448,0.0,-1.1920928955078125e-07,4250,0.7712042897939682,-1.8788672605296596e-06,0.40523552894592285,1e-06,0.2,-1.609436084330082,0.0,16332.557692307691,582.5
57,15313,427,874496,0.0,0.0,4260,0.7685056155547499,-5.676854925695807e-07,0.4142780005931854,1e-06,0.2,-1.6094360809773207,0.0,16478.396226415094,583.811320754717
28,30749,428,876544,0.0,0.0,4270,147.62816800475122,-3.418739652261138e-07,63.058502197265625,1e-06,0.2,-1.6094360642135144,0.0,16478.396226415094,583.811320754717
28,30791,429,878592,0.0,-1.1920928955078125e-07,4280,0.7691127244383097,-5.53573772776872e-07,0.435563862323761,1e-06,0.2,-1.6094360858201981,0.0,16478.396226415094,583.811320754717
28,30827,430,880640,0.0,-1.1920928955078125e-07,4290,0.770100973173976,-3.6552082747220995e-07,0.3639541268348694,1e-06,0.2,-1.6094360947608948,0.0,16478.396226415094,583.811320754717
28,30862,431,882688,0.0,0.0,4300,0.7709396654739976,-6.848247721791268e-07,0.3895590901374817,1e-06,0.2,-1.609436097368598,0.0,16478.396226415094,583.811320754717
28,30897,432,884736,0.0,5.960464477539063e-08,4310,130.42708520889283,-2.4404871510341766e-07,74.60458374023438,1e-06,0.2,-1.6094361130148171,0.0,16478.396226415094,583.811320754717
28,30934,433,886784,0.0,0.0,4320,0.9079155428335071,-6.744397978764028e-07,0.5013047456741333,1e-06,0.2,-1.609436086937785,0.0,16478.396226415094,583.811320754717
28,30969,434,888832,0.0,0.0,4330,24.318981130607426,-2.834797487594187e-06,10.143854141235352,1e-06,0.2,-1.6094361130148171,0.0,16478.396226415094,583.811320754717
28,31003,435,890880,0.0,-1.1920928955078125e-07,4340,0.7701614899560809,-3.114240826107562e-07,0.3987249732017517,1e-06,0.2,-1.609436148405075,0.0,16478.396226415094,583.811320754717
28,31044,436,892928,0.0,0.0,4350,191.29005728662014,-3.507244400680065e-07,152.05218505859375,1e-06,0.2,-1.609436146914959,0.0,16478.396226415094,583.811320754717
28,31079,437,894976,0.0,0.0,4360,0.7686039419844747,-2.477191446814686e-06,0.4226047992706299,1e-06,0.2,-1.6094361465424298,0.0,16478.396226415094,583.811320754717
28,31118,438,897024,0.0,-1.1920928955078125e-07,4370,0.7741992004215718,-5.770358256995678e-07,0.387937068939209,1e-06,0.2,-1.609436121210456,0.0,16478.396226415094,583.811320754717
28,31197,439,899072,0.0,0.0,4380,0.7688594259321689,-4.51941741630435e-07,0.3898586332798004,1e-06,0.2,-1.6094361156225205,0.0,16618.833333333332,582.7037037037037
28,31251,440,901120,0.0,1.1920928955078125e-07,4390,145.08253885507582,-2.307555405423045e-07,66.98812866210938,1e-06,0.2,-1.6094361070543528,0.0,16618.833333333332,582.7037037037037
28,31293,441,903168,0.0,-1.1920928955078125e-07,4400,0.7721404828131199,-2.535803650971502e-06,0.42155390977859497,1e-06,0.2,-1.609436096996069,0.0,16618.833333333332,582.7037037037037
28,31331,442,905216,0.0,0.0,4410,0.7683155426755548,-2.181757736252621e-06,0.31666022539138794,1e-06,0.2,-1.6094360522925855,0.0,16618.833333333332,582.7037037037037
28,31369,443,907264,0.0,0.0,4420,0.7739354331046343,-4.436631570570171e-07,0.3899685740470886,1e-06,0.2,-1.6094360169023276,0.0,16467.454545454544,582.8
28,31407,444,909312,0.0,0.0,4430,290.24920465946195,-1.3739481801167132e-07,91.82930755615234,1e-06,0.2,-1.6094360034912825,0.0,16467.454545454544,582.8
28,31456,445,911360,0.0,-1.1920928955078125e-07,4440,0.7725583521649242,-1.0767507774289697e-06,0.3768896162509918,1e-06,0.2,-1.6094360195100308,0.0,16467.454545454544,582.8
28,31502,446,913408,0.0,0.0,4450,0.768276141025126,-1.1387717677280307e-06,0.4134138822555542,1e-06,0.2,-1.6094360176473856,0.0,16467.454545454544,582.8
29,31544,447,915456,0.0,-1.1920928955078125e-07,4460,0.766460488922894,-8.453847840428353e-07,0.4217424988746643,1e-06,0.2,-1.6094360120594502,0.0,16467.454545454544,582.8
29,31587,448,917504,0.0,1.1920928955078125e-07,4470,165.2198300242424,-6.050162483006716e-07,44.161285400390625,1e-06,0.2,-1.6094360589981078,0.0,16467.454545454544,582.8
29,31632,449,919552,0.0,0.0,4480,0.8946818623691797,-2.687680535018444e-06,0.44229477643966675,1e-06,0.2,-1.609436059743166,0.0,16467.454545454544,582.8
29,31674,450,921600,0.0,5.960464477539063e-08,4490,0.8718070963397622,-2.5138062483165415e-06,0.4811026453971863,1e-06,0.2,-1.6094360087066888,0.0,16467.454545454544,582.8
29,31723,451,923648,0.0,0.0,4500,0.7681316796690225,-1.734960824251175e-06,0.38004106283187866,1e-06,0.2,-1.6094360038638116,0.0,16467.454545454544,582.8
29,31762,452,925696,0.0,0.0,4510,158.90279740095139,-4.699861165136099e-07,44.247901916503906,1e-06,0.2,-1.6094360396265983,0.0,16467.454545454544,582.8
29,31804,453,927744,0.0,0.0,4520,0.7709410902112722,-1.923843228723854e-06,0.4142096936702728,1e-06,0.2,-1.6094360493123532,0.0,16467.454545454544,582.8
